area_name,city,latitude,longitude,street_light,crowd,crime_area,nearby_shop,open_businesses,recent_crime_reports,crime_type,timestamp,safety_score
Wakad,Pune,18.452451,73.939843,good,medium,medium,True,14,4,theft,2026-02-13 00:35,73
Kharadi,Pune,18.53454,73.776364,poor,medium,low,True,36,1,robbery,2026-01-17 11:33,77
Hinjewadi,Pune,18.602246,73.855223,poor,high,low,False,36,8,none,2026-07-31 15:21,48
Pimpri,Pune,18.541915,73.702218,poor,high,medium,False,4,8,snatching,2026-03-12 17:07,33
Yerwada,Pune,18.630674,73.934541,poor,low,low,True,14,6,snatching,2026-06-22 16:31,47
Pashan,Pune,18.457396,73.749641,moderate,medium,low,False,13,7,theft,2026-04-18 12:54,61
Camp,Pune,18.557994,73.715096,good,medium,medium,True,32,5,robbery,2026-09-02 22:40,70
Camp,Pune,18.535399,73.706076,good,medium,medium,False,18,1,harassment,2026-03-23 11:32,74
Kothrud,Pune,18.545665,73.854965,poor,high,high,True,13,8,snatching,2026-02-22 16:45,26
Kothrud,Pune,18.517069,73.74284,moderate,low,medium,True,30,7,robbery,2026-07-16 16:48,39
Chinchwad,Pune,18.639953,73.76948,poor,high,medium,False,34,3,harassment,2026-09-16 12:47,48
Baner,Pune,18.559133,73.740243,good,medium,low,False,27,4,theft,2026-02-17 12:55,80
Wakad,Pune,18.496377,73.726573,poor,low,medium,True,27,4,snatching,2026-10-19 07:53,38
Viman Nagar,Pune,18.540039,73.812687,good,low,low,True,19,6,snatching,2026-10-09 06:54,67
Baner,Pune,18.531838,73.891976,moderate,low,medium,False,29,1,theft,2026-02-04 00:14,49
Baner,Pune,18.616715,73.902643,moderate,low,low,False,13,6,theft,2026-05-23 23:47,49
Hinjewadi,Pune,18.584308,73.824106,moderate,low,low,False,19,7,theft,2026-05-27 04:30,46
Wakad,Pune,18.612119,73.807225,moderate,high,low,False,8,7,robbery,2026-09-07 06:12,61
Chinchwad,Pune,18.607197,73.766085,good,low,high,True,35,6,snatching,2026-03-09 18:16,37
Pashan,Pune,18.596847,73.769771,poor,low,medium,True,29,4,theft,2026-06-20 16:49,38
Pashan,Pune,18.632927,73.707642,moderate,low,medium,True,11,8,harassment,2026-11-01 18:13,36
Pimpri,Pune,18.519582,73.775621,good,medium,medium,False,17,3,snatching,2026-11-27 22:27,68
Kothrud,Pune,18.478087,73.741564,moderate,low,high,False,19,7,theft,2026-07-06 05:11,16
Camp,Pune,18.624944,73.859212,good,low,medium,True,26,3,theft,2026-03-03 23:34,61
Baner,Pune,18.565612,73.870614,moderate,low,high,True,21,4,snatching,2026-01-01 00:41,33
Hadapsar,Pune,18.544006,73.904246,good,low,high,False,14,8,harassment,2026-08-17 03:55,23
MG Road,Pune,18.578419,73.879957,good,high,low,False,24,7,theft,2026-02-06 11:30,71
Kothrud,Pune,18.586562,73.871376,poor,medium,medium,True,7,5,harassment,2026-06-08 02:20,50
Chinchwad,Pune,18.595003,73.781462,poor,high,medium,True,28,0,robbery,2026-09-18 10:23,65
Yerwada,Pune,18.637578,73.86969,poor,medium,medium,True,5,7,robbery,2026-11-22 06:56,44
Kharadi,Pune,18.533791,73.712046,good,high,medium,True,31,7,snatching,2026-03-04 04:13,64
Hadapsar,Pune,18.514859,73.789104,moderate,low,high,False,16,8,robbery,2026-08-05 13:08,13
Chinchwad,Pune,18.502355,73.768131,moderate,medium,low,False,3,6,none,2026-08-14 18:06,64
Kharadi,Pune,18.510065,73.896663,poor,high,low,False,25,8,harassment,2026-02-22 23:52,48
Kharadi,Pune,18.618319,73.753212,good,low,medium,True,0,4,harassment,2026-08-17 06:31,58
Viman Nagar,Pune,18.634674,73.89199,poor,high,high,False,7,0,harassment,2026-11-25 15:20,42
Kharadi,Pune,18.548131,73.723387,good,low,low,False,31,8,none,2026-06-25 05:26,53
Aundh,Pune,18.511345,73.885139,good,medium,low,False,34,8,theft,2026-04-29 04:11,68
MG Road,Pune,18.625618,73.721862,poor,low,medium,False,10,7,none,2026-01-23 21:40,21
Camp,Pune,18.469673,73.79944,good,medium,high,True,23,7,robbery,2026-07-21 04:22,49
Viman Nagar,Pune,18.453753,73.896199,poor,medium,low,False,5,8,harassment,2026-07-03 03:08,48
Aundh,Pune,18.549181,73.84509,good,high,medium,False,28,6,harassment,2026-02-09 16:05,59
MG Road,Pune,18.511653,73.805399,moderate,low,high,False,37,8,robbery,2026-09-17 22:11,13
Pimpri,Pune,18.63296,73.734527,moderate,medium,medium,False,38,6,robbery,2026-03-10 12:47,49
Yerwada,Pune,18.62396,73.90493,good,high,medium,False,35,6,harassment,2026-02-15 22:38,59
Hinjewadi,Pune,18.568271,73.926469,poor,medium,high,True,38,5,theft,2026-06-01 19:55,35
Aundh,Pune,18.548654,73.771103,poor,medium,low,True,21,8,snatching,2026-04-20 05:52,56
Kharadi,Pune,18.452115,73.814289,moderate,high,medium,False,18,3,theft,2026-11-28 18:19,58
Wakad,Pune,18.529552,73.837241,good,low,high,False,22,6,theft,2026-10-08 12:00,29
Kharadi,Pune,18.596563,73.769236,moderate,medium,low,False,39,2,robbery,2026-10-30 14:37,76
Pashan,Pune,18.589371,73.765454,good,medium,medium,False,17,3,harassment,2026-03-03 07:40,68
Camp,Pune,18.646791,73.937398,poor,high,medium,False,34,7,harassment,2026-02-27 00:04,36
Baner,Pune,18.472444,73.793323,moderate,medium,low,True,23,7,none,2026-08-05 20:33,69
Aundh,Pune,18.589405,73.764154,good,low,low,True,6,4,none,2026-02-27 13:50,73
Hadapsar,Pune,18.59645,73.801744,good,medium,high,False,20,1,snatching,2026-05-11 21:52,59
Viman Nagar,Pune,18.451324,73.942277,good,high,low,False,13,2,theft,2026-02-02 03:59,86
Pimpri,Pune,18.473691,73.720258,good,high,low,False,26,3,snatching,2026-06-25 23:16,83
Aundh,Pune,18.562804,73.877152,moderate,high,low,True,19,7,harassment,2026-05-25 05:00,69
Pimpri,Pune,18.500176,73.713447,poor,medium,medium,False,40,8,none,2026-01-15 17:10,33
Shivaji Nagar,Pune,18.567641,73.732525,poor,high,high,True,29,8,theft,2026-10-17 12:50,26
Shivaji Nagar,Pune,18.626023,73.941214,good,high,medium,False,30,3,harassment,2026-11-20 21:52,68
Kharadi,Pune,18.631981,73.862122,good,low,medium,True,34,1,theft,2026-09-26 11:23,67
Kothrud,Pune,18.584476,73.807947,moderate,high,high,False,17,3,none,2026-03-19 21:52,43
MG Road,Pune,18.452354,73.830746,good,low,high,True,39,0,harassment,2026-01-29 05:58,55
Hadapsar,Pune,18.601333,73.824627,moderate,medium,low,False,31,1,harassment,2026-02-15 00:29,79
Baner,Pune,18.63326,73.747193,moderate,high,high,True,40,0,harassment,2026-12-12 23:07,60
Viman Nagar,Pune,18.598531,73.844238,good,low,medium,False,2,5,robbery,2026-10-10 07:32,47
Pashan,Pune,18.599996,73.895285,good,low,high,True,29,1,none,2026-07-05 11:06,52
Pashan,Pune,18.542901,73.890418,moderate,medium,high,False,37,1,theft,2026-01-03 09:39,49
Viman Nagar,Pune,18.49812,73.729379,good,medium,medium,True,17,8,harassment,2026-11-05 16:33,61
Pimpri,Pune,18.452186,73.863039,good,high,low,True,19,4,harassment,2026-06-08 21:25,88
Viman Nagar,Pune,18.620689,73.777922,moderate,low,high,False,9,1,none,2026-07-02 04:37,34
Pimpri,Pune,18.600144,73.728046,moderate,high,medium,False,3,3,harassment,2026-02-26 11:50,58
Pashan,Pune,18.573062,73.890155,good,high,medium,True,5,8,none,2026-05-01 18:10,61
Wakad,Pune,18.581013,73.812661,poor,medium,low,True,24,6,harassment,2026-04-23 20:14,62
Kothrud,Pune,18.480707,73.936869,good,low,high,False,0,1,harassment,2026-05-21 16:42,44
Hinjewadi,Pune,18.457252,73.893295,moderate,low,medium,True,32,7,snatching,2026-06-12 07:19,39
Shivaji Nagar,Pune,18.570247,73.915454,moderate,low,low,False,17,6,snatching,2026-10-29 20:16,49
Wakad,Pune,18.564903,73.807725,good,medium,low,True,25,4,snatching,2026-01-20 13:29,88
Aundh,Pune,18.509971,73.93647,moderate,medium,low,False,0,6,robbery,2026-11-24 01:48,64
Aundh,Pune,18.520577,73.786691,moderate,low,low,True,17,1,harassment,2026-07-18 07:15,72
Kharadi,Pune,18.576663,73.877677,moderate,high,low,False,21,3,harassment,2026-05-27 10:29,73
Shivaji Nagar,Pune,18.550487,73.790284,poor,low,medium,True,13,5,harassment,2026-01-25 16:42,35
Pimpri,Pune,18.501671,73.85948,good,low,low,False,12,3,theft,2026-11-09 08:57,68
Yerwada,Pune,18.627058,73.949114,good,medium,low,False,23,4,snatching,2026-01-20 23:18,80
Pimpri,Pune,18.514329,73.723342,poor,low,high,True,35,6,snatching,2026-01-02 11:59,17
Hinjewadi,Pune,18.52989,73.800041,good,low,medium,True,38,3,none,2026-03-19 21:48,61
Aundh,Pune,18.540796,73.936099,poor,high,medium,True,19,3,theft,2026-08-07 04:13,56
Kharadi,Pune,18.64727,73.806117,moderate,medium,medium,True,17,3,robbery,2026-01-18 13:30,66
Chinchwad,Pune,18.642467,73.727242,good,medium,low,True,2,7,none,2026-06-14 12:04,79
Baner,Pune,18.540489,73.805043,poor,low,medium,False,25,0,none,2026-07-19 12:21,42
Baner,Pune,18.580393,73.90698,moderate,high,low,True,19,5,none,2026-05-13 03:15,75
Pashan,Pune,18.455029,73.908212,good,low,low,True,32,4,none,2026-01-06 11:06,73
Hinjewadi,Pune,18.63584,73.736729,good,medium,medium,False,29,7,theft,2026-09-03 19:33,56
Aundh,Pune,18.482233,73.758291,moderate,low,medium,False,29,1,harassment,2026-01-16 05:23,49
Wakad,Pune,18.543908,73.808503,moderate,medium,high,True,2,1,harassment,2026-08-14 10:04,57
Hinjewadi,Pune,18.620617,73.755207,moderate,low,medium,True,2,0,harassment,2026-02-17 03:10,60
Yerwada,Pune,18.588764,73.724921,poor,high,low,True,19,6,snatching,2026-04-16 14:48,62
Yerwada,Pune,18.605238,73.884878,good,high,medium,True,34,3,theft,2026-01-02 05:20,76
Hinjewadi,Pune,18.560098,73.905518,moderate,medium,high,True,18,3,theft,2026-11-19 17:53,51
Aundh,Pune,18.585321,73.948291,moderate,high,medium,True,39,6,robbery,2026-03-08 15:24,57
Chinchwad,Pune,18.538908,73.909714,moderate,low,high,True,18,4,none,2026-07-13 18:58,33
Pashan,Pune,18.463221,73.770409,good,medium,medium,False,37,4,theft,2026-11-25 00:10,65
Pimpri,Pune,18.466056,73.937319,moderate,high,medium,True,1,2,snatching,2026-09-12 02:28,69
Baner,Pune,18.497055,73.887922,moderate,high,medium,False,35,5,theft,2026-07-24 14:44,52
Camp,Pune,18.503468,73.759937,poor,medium,medium,True,34,1,theft,2026-09-15 10:33,62
Shivaji Nagar,Pune,18.503625,73.715899,good,high,low,True,2,5,theft,2026-03-26 11:40,85
Wakad,Pune,18.540214,73.802639,poor,medium,high,True,29,7,none,2026-12-03 02:15,29
Wakad,Pune,18.600172,73.889923,moderate,medium,low,True,6,7,robbery,2026-01-25 09:59,69
Hinjewadi,Pune,18.631105,73.711609,moderate,medium,high,False,35,3,none,2026-05-01 07:52,43
Hadapsar,Pune,18.499252,73.887904,moderate,low,low,True,31,4,harassment,2026-05-08 07:54,63
Kharadi,Pune,18.499731,73.774406,poor,medium,high,True,38,2,robbery,2026-03-10 04:07,44
Wakad,Pune,18.527123,73.777718,moderate,low,medium,True,30,3,snatching,2026-12-02 03:49,51
Viman Nagar,Pune,18.509176,73.759434,moderate,medium,medium,True,28,7,theft,2026-06-03 15:16,54
Aundh,Pune,18.471562,73.856167,moderate,low,low,True,9,3,theft,2026-10-27 05:41,66
Chinchwad,Pune,18.455921,73.833682,good,medium,medium,False,10,6,none,2026-03-06 13:56,59
Pimpri,Pune,18.547508,73.747126,poor,high,low,False,14,2,none,2026-03-22 13:46,66
MG Road,Pune,18.530645,73.948106,good,medium,medium,False,7,1,harassment,2026-11-01 02:59,74
Camp,Pune,18.511555,73.75351,moderate,high,low,True,24,3,robbery,2026-06-16 17:55,81
Kothrud,Pune,18.640558,73.881333,good,low,medium,False,15,2,snatching,2026-04-20 19:59,56
Kothrud,Pune,18.589289,73.736945,good,high,high,True,12,3,snatching,2026-11-15 16:27,61
Yerwada,Pune,18.556523,73.86881,poor,high,medium,True,0,7,robbery,2026-05-18 17:33,44
Shivaji Nagar,Pune,18.593132,73.935717,good,high,medium,False,26,8,robbery,2026-11-16 08:03,53
Shivaji Nagar,Pune,18.635997,73.717289,moderate,low,high,True,12,1,snatching,2026-05-06 12:29,42
Viman Nagar,Pune,18.636019,73.759168,poor,low,high,False,25,6,harassment,2026-01-23 14:29,9
Aundh,Pune,18.451917,73.901921,good,low,high,True,40,5,snatching,2026-05-04 02:31,40
Yerwada,Pune,18.576547,73.915595,moderate,low,low,True,38,8,robbery,2026-05-23 18:14,51
Baner,Pune,18.610649,73.86934,poor,high,high,False,21,8,robbery,2026-07-31 14:12,18
Pashan,Pune,18.616612,73.915233,good,low,low,True,8,0,robbery,2026-11-14 16:14,85
Chinchwad,Pune,18.622689,73.729477,poor,high,medium,False,18,8,none,2026-11-08 07:39,33
Pimpri,Pune,18.648393,73.779205,poor,low,low,True,4,8,snatching,2026-06-28 10:22,41
Yerwada,Pune,18.486388,73.720564,moderate,low,low,False,7,1,snatching,2026-11-21 00:46,64
Hinjewadi,Pune,18.566613,73.902731,good,low,high,False,23,3,harassment,2026-05-03 12:51,38
Camp,Pune,18.474729,73.787936,good,high,high,False,6,6,harassment,2026-09-20 09:19,44
Kharadi,Pune,18.506768,73.816876,good,high,low,True,36,3,snatching,2026-07-08 14:30,91
Kharadi,Pune,18.576798,73.94507,moderate,high,medium,True,35,7,none,2026-07-20 20:38,54
Aundh,Pune,18.522549,73.883591,poor,high,high,False,5,8,robbery,2026-03-28 05:23,18
Baner,Pune,18.602875,73.739902,good,low,high,True,10,8,robbery,2026-05-26 16:43,31
Viman Nagar,Pune,18.521282,73.908469,good,low,medium,False,17,0,theft,2026-04-10 04:12,62
Baner,Pune,18.593977,73.792855,poor,medium,high,False,18,3,snatching,2026-11-13 12:42,33
Kharadi,Pune,18.460674,73.718078,poor,low,high,True,2,6,none,2026-02-17 02:58,17
Hinjewadi,Pune,18.585345,73.736225,good,low,high,True,4,6,theft,2026-11-04 22:55,37
Pashan,Pune,18.470666,73.779854,moderate,medium,low,True,11,7,robbery,2026-12-05 07:36,69
Shivaji Nagar,Pune,18.471794,73.712572,poor,medium,low,False,23,4,theft,2026-06-20 05:28,60
Kharadi,Pune,18.619866,73.82281,poor,high,high,True,37,4,none,2026-03-04 06:19,38
Kothrud,Pune,18.476611,73.729697,moderate,high,medium,False,27,7,none,2026-11-23 07:56,46
Chinchwad,Pune,18.553204,73.911088,poor,medium,medium,True,3,2,snatching,2026-11-13 01:35,59
Kothrud,Pune,18.572121,73.937395,moderate,medium,low,False,30,3,none,2026-06-06 07:56,73
Kharadi,Pune,18.577135,73.852974,poor,high,high,True,7,4,theft,2026-08-26 23:32,38
Pashan,Pune,18.642167,73.946624,good,low,low,False,17,2,robbery,2026-12-03 13:44,71
MG Road,Pune,18.580377,73.889023,moderate,medium,medium,True,32,2,theft,2026-08-04 05:04,69
Chinchwad,Pune,18.525027,73.879635,good,high,medium,True,9,4,robbery,2026-03-05 19:23,73
Pimpri,Pune,18.493508,73.80307,poor,medium,low,False,1,7,robbery,2026-05-31 04:03,51
MG Road,Pune,18.554694,73.702909,moderate,low,medium,False,18,3,none,2026-08-08 01:16,43
Kharadi,Pune,18.512877,73.857837,poor,high,low,True,26,1,none,2026-08-17 16:08,77
Kothrud,Pune,18.579738,73.800159,poor,low,low,True,38,3,none,2026-02-17 14:44,56
Aundh,Pune,18.505616,73.931264,good,high,low,True,30,5,snatching,2026-09-14 00:17,85
Baner,Pune,18.561936,73.838814,good,high,high,True,4,4,theft,2026-05-17 17:49,58
Shivaji Nagar,Pune,18.50621,73.851034,good,low,high,True,1,7,snatching,2026-09-06 06:07,34
Hadapsar,Pune,18.495755,73.898158,poor,low,low,False,38,3,snatching,2026-06-14 21:00,48
Chinchwad,Pune,18.609187,73.812594,moderate,low,high,True,10,5,snatching,2026-01-18 19:58,30
Camp,Pune,18.554671,73.806201,good,high,low,False,8,0,harassment,2026-05-26 09:58,92
Baner,Pune,18.548872,73.933454,good,high,low,False,27,3,none,2026-04-27 16:48,83
Viman Nagar,Pune,18.638824,73.76875,moderate,low,high,True,29,7,snatching,2026-01-01 01:28,24
Viman Nagar,Pune,18.634958,73.936282,good,medium,low,True,10,3,none,2026-05-10 07:40,91
Kharadi,Pune,18.537201,73.870417,good,high,high,False,18,7,none,2026-05-13 01:32,41
Pimpri,Pune,18.47369,73.772434,poor,medium,medium,True,11,5,robbery,2026-03-27 22:43,50
Yerwada,Pune,18.604546,73.771692,poor,high,medium,False,18,3,robbery,2026-02-21 13:04,48
Camp,Pune,18.461337,73.90132,moderate,medium,medium,False,40,5,theft,2026-04-12 19:28,52
Kharadi,Pune,18.639478,73.936721,poor,low,low,True,37,5,harassment,2026-02-06 21:28,50
Baner,Pune,18.505827,73.712189,poor,high,medium,True,11,3,none,2026-10-23 08:02,56
Pimpri,Pune,18.556068,73.879254,good,medium,low,False,19,1,robbery,2026-10-24 19:01,89
Viman Nagar,Pune,18.476768,73.945251,moderate,high,low,False,1,6,none,2026-11-08 23:05,64
Hinjewadi,Pune,18.536566,73.863511,moderate,high,high,True,24,1,theft,2026-05-19 21:54,57
Pashan,Pune,18.456523,73.782824,moderate,medium,medium,True,40,5,snatching,2026-09-11 20:30,60
Camp,Pune,18.544814,73.768733,good,low,high,True,7,5,robbery,2026-03-11 21:41,40
Kothrud,Pune,18.564666,73.901074,moderate,medium,low,True,2,1,snatching,2026-09-28 17:51,87
Hinjewadi,Pune,18.632961,73.858407,good,low,high,False,19,7,theft,2026-03-05 09:07,26
Wakad,Pune,18.625055,73.71972,poor,medium,high,True,31,5,snatching,2026-08-01 18:47,35
Pimpri,Pune,18.585463,73.873899,poor,low,high,True,27,2,harassment,2026-10-30 22:34,29
Baner,Pune,18.530264,73.841382,good,high,low,False,7,7,harassment,2026-06-26 00:40,71
Shivaji Nagar,Pune,18.526485,73.82119,poor,low,high,False,34,2,theft,2026-06-22 15:37,21
Hinjewadi,Pune,18.459584,73.74084,good,low,high,True,11,1,theft,2026-02-26 22:07,52
Hadapsar,Pune,18.553559,73.702182,poor,low,high,False,28,5,harassment,2026-06-11 20:32,12
Hinjewadi,Pune,18.62617,73.714811,moderate,low,low,False,3,6,harassment,2026-03-31 10:57,49
Shivaji Nagar,Pune,18.479656,73.876421,moderate,high,high,True,0,3,robbery,2026-04-19 05:04,51
Hinjewadi,Pune,18.494104,73.893502,moderate,low,medium,False,32,1,theft,2026-05-19 12:27,49
Camp,Pune,18.486359,73.710972,poor,medium,high,False,10,7,snatching,2026-11-20 17:07,21
Baner,Pune,18.638242,73.784711,poor,low,low,False,1,8,harassment,2026-11-18 04:34,33
Aundh,Pune,18.614372,73.935405,poor,medium,medium,True,6,3,snatching,2026-10-25 18:33,56
Camp,Pune,18.451343,73.798792,poor,high,high,True,0,3,snatching,2026-07-28 19:57,41
Kharadi,Pune,18.508127,73.786264,poor,high,high,True,8,4,robbery,2026-04-12 17:21,38
Wakad,Pune,18.526755,73.772645,moderate,low,low,False,4,6,none,2026-08-27 19:42,49
Shivaji Nagar,Pune,18.496387,73.789787,poor,low,low,False,21,6,theft,2026-07-13 15:59,39
Viman Nagar,Pune,18.571585,73.788047,poor,high,low,True,30,7,theft,2026-07-14 08:10,59
Hinjewadi,Pune,18.556251,73.709015,good,high,medium,True,3,3,none,2026-12-12 12:36,76
Kharadi,Pune,18.521304,73.7979,poor,medium,high,False,26,4,theft,2026-10-01 02:19,30
Wakad,Pune,18.507864,73.873696,moderate,high,high,False,31,1,harassment,2026-08-10 02:49,49
Baner,Pune,18.616236,73.782059,good,medium,low,False,27,1,robbery,2026-08-14 11:32,89
MG Road,Pune,18.471462,73.852339,poor,high,high,True,4,6,robbery,2026-10-08 01:59,32
Kothrud,Pune,18.645462,73.872664,moderate,medium,low,False,34,7,theft,2026-04-05 22:18,61
Pimpri,Pune,18.643035,73.742685,moderate,medium,low,True,22,6,none,2026-08-01 10:13,72
Baner,Pune,18.632897,73.710956,moderate,medium,high,False,5,8,robbery,2026-07-28 06:59,28
Kothrud,Pune,18.578289,73.844977,poor,low,low,False,33,7,robbery,2026-11-06 06:38,36
Yerwada,Pune,18.629787,73.751274,moderate,high,medium,False,5,4,robbery,2026-11-13 05:13,55
Hinjewadi,Pune,18.573872,73.823655,moderate,medium,high,False,29,4,robbery,2026-11-18 03:54,40
Yerwada,Pune,18.492892,73.862989,poor,high,low,True,22,2,robbery,2026-03-12 13:25,74
Aundh,Pune,18.480961,73.929793,poor,high,high,True,1,4,theft,2026-05-20 05:27,38
Camp,Pune,18.561647,73.806919,poor,medium,high,False,2,7,robbery,2026-04-20 08:55,21
Shivaji Nagar,Pune,18.639217,73.935136,moderate,low,medium,False,25,1,none,2026-01-07 01:00,49
Kharadi,Pune,18.618223,73.829057,moderate,high,high,True,8,6,theft,2026-01-02 22:37,42
Kothrud,Pune,18.452989,73.924628,good,medium,medium,False,6,2,snatching,2026-01-20 04:31,71
Chinchwad,Pune,18.63547,73.912843,poor,high,medium,True,22,8,robbery,2026-08-02 17:46,41
Pashan,Pune,18.510928,73.904592,moderate,high,medium,False,27,0,robbery,2026-11-19 21:12,67
Pimpri,Pune,18.527401,73.722645,moderate,low,high,True,7,7,theft,2026-10-07 22:58,24
Aundh,Pune,18.564056,73.790928,good,high,low,False,21,5,robbery,2026-07-09 11:26,77
MG Road,Pune,18.551539,73.77763,moderate,medium,low,False,9,7,harassment,2026-06-25 19:31,61
MG Road,Pune,18.573355,73.890432,poor,high,medium,True,38,3,none,2026-12-13 10:11,56
Chinchwad,Pune,18.571082,73.92855,moderate,high,medium,False,14,0,theft,2026-04-03 19:57,67
Pashan,Pune,18.488427,73.890703,good,low,high,True,5,2,snatching,2026-09-07 06:21,49
Chinchwad,Pune,18.472587,73.87724,poor,low,low,True,25,2,harassment,2026-09-19 11:06,59
Kharadi,Pune,18.477236,73.906349,poor,medium,low,False,40,4,robbery,2026-01-02 12:11,60
Pimpri,Pune,18.635014,73.747072,good,high,high,True,27,3,none,2026-08-17 02:57,61
Kothrud,Pune,18.537536,73.741349,good,high,high,True,20,3,theft,2026-01-14 03:55,61
Viman Nagar,Pune,18.5828,73.873283,moderate,high,low,False,35,7,snatching,2026-09-02 15:43,61
Kharadi,Pune,18.615019,73.781249,poor,high,high,False,16,1,robbery,2026-07-19 05:29,39
Hinjewadi,Pune,18.560807,73.762511,good,high,high,False,10,5,snatching,2026-02-03 00:29,47
Wakad,Pune,18.465645,73.92623,moderate,high,medium,True,2,8,robbery,2026-11-30 04:24,51
Hinjewadi,Pune,18.496118,73.798977,poor,high,low,False,37,7,harassment,2026-01-04 08:32,51
Shivaji Nagar,Pune,18.510382,73.764925,poor,low,high,False,22,0,snatching,2026-06-26 04:03,27
Kothrud,Pune,18.593839,73.816142,poor,medium,low,False,37,0,theft,2026-04-25 04:41,72
Aundh,Pune,18.50957,73.706554,poor,low,low,True,8,2,theft,2026-11-24 13:17,59
Pimpri,Pune,18.556599,73.863391,good,low,low,True,13,2,theft,2026-04-06 00:35,79
Chinchwad,Pune,18.458738,73.948788,poor,medium,low,True,14,2,none,2026-01-17 03:25,74
